"date","year","day","yday","month","temp"
"1986-12-15",1986,15,349,12,15.4801748373749
"1986-12-16",1986,16,350,12,15.2959991599477
"1986-12-17",1986,17,351,12,5.41163100692804
"1986-12-18",1986,18,352,12,13.0123281333854
"1986-12-19",1986,19,353,12,13.8018723766432
"1986-12-20",1986,20,354,12,9.76316105253155
"1986-12-21",1986,21,355,12,12.9755599413404
"1986-12-22",1986,22,356,12,12.6203193446051
"1986-12-23",1986,23,357,12,3.91887148759224
"1986-12-24",1986,24,358,12,12.781446253073
"1986-12-25",1986,25,359,12,18.0172079286938
"1986-12-26",1986,26,360,12,-4.15435882058152
"1986-12-27",1986,27,361,12,10.523614787439
"1986-12-28",1986,28,362,12,18.013974913424
"1986-12-29",1986,29,363,12,14.8501641090359
"1986-12-30",1986,30,364,12,8.09511196243512
"1986-12-31",1986,31,365,12,5.77939034738714
"1987-01-01",1987,1,1,1,10.9731163743541
"1987-01-02",1987,2,2,1,12.823924507625
"1987-01-03",1987,3,3,1,10.527074024422
"1987-01-04",1987,4,4,1,7.08479725738657
"1987-01-05",1987,5,5,1,16.4796112306969
"1987-01-06",1987,6,6,1,12.5448378682701
"1987-01-07",1987,7,7,1,8.44578227475424
"1987-01-08",1987,8,8,1,13.4415336710296
"1987-01-09",1987,9,9,1,7.01928411334142
"1987-01-10",1987,10,10,1,6.11311489961991
"1987-01-11",1987,11,11,1,7.20494173172314
"1987-01-12",1987,12,12,1,16.7039736945261
"1987-01-13",1987,13,13,1,12.0064210274752
"1987-01-14",1987,14,14,1,19.1343278132246
"1987-01-15",1987,15,15,1,7.8207765075157
"1987-01-16",1987,16,16,1,10.4367701607294
"1987-01-17",1987,17,17,1,-2.92633368778246
"1987-01-18",1987,18,18,1,3.98812759689445
"1987-01-19",1987,19,19,1,8.34722208780235
"1987-01-20",1987,20,20,1,14.8117033397458
"1987-01-21",1987,21,21,1,1.77000376682037
"1987-01-22",1987,22,22,1,11.3188252736107
"1987-01-23",1987,23,23,1,7.11488258034731
"1987-01-24",1987,24,24,1,7.76156579111028
"1987-01-25",1987,25,25,1,10.4724329263092
"1987-01-26",1987,26,26,1,18.6413812860459
"1987-01-27",1987,27,27,1,8.10694970891546
"1987-01-28",1987,28,28,1,19.5084774996223
"1987-01-29",1987,29,29,1,7.83027727149066
"1987-01-30",1987,30,30,1,7.66620713805885
"1987-01-31",1987,31,31,1,17.016417243342
"1987-02-01",1987,1,32,2,14.4001377118911
"1987-02-02",1987,2,33,2,1.33926809797135
"1987-02-03",1987,3,34,2,7.38621263533983
"1987-02-04",1987,4,35,2,14.0838058205066
"1987-02-05",1987,5,36,2,4.22457906195306
"1987-02-06",1987,6,37,2,11.7288852037659
"1987-02-07",1987,7,38,2,10.6137427375405
"1987-02-08",1987,8,39,2,13.0140987980555
"1987-02-09",1987,9,40,2,13.5482642263462
"1987-02-10",1987,10,41,2,4.37885659201544
"1987-02-11",1987,11,42,2,6.10886245349233
"1987-02-12",1987,12,43,2,10.4474485727107
"1987-02-13",1987,13,44,2,13.2728868920085
"1987-02-14",1987,14,45,2,11.7613229820251
"1987-02-15",1987,15,46,2,0.932421543332659
"1987-02-16",1987,16,47,2,9.64245763137642
"1987-02-17",1987,17,48,2,4.77138690958377
"1987-02-18",1987,18,49,2,22.7538675906651
"1987-02-19",1987,19,50,2,2.49780020637451
"1987-02-20",1987,20,51,2,4.75913829941461
"1987-02-21",1987,21,52,2,2.37404442428414
"1987-02-22",1987,22,53,2,16.3659246852388
"1987-02-23",1987,23,54,2,18.9915136327787
"1987-02-24",1987,24,55,2,3.49396369888736
"1987-02-25",1987,25,56,2,15.9938821774328
"1987-02-26",1987,26,57,2,4.85728926006552
"1987-02-27",1987,27,58,2,9.81092547039655
"1987-02-28",1987,28,59,2,9.3427104845303
"1987-03-01",1987,1,60,3,3.77354385658142
"1987-03-02",1987,2,61,3,5.64421616408588
"1987-03-03",1987,3,62,3,12.7448010327463
"1987-03-04",1987,4,63,3,11.3533623727512
"1987-03-05",1987,5,64,3,5.95480869072989
"1987-03-06",1987,6,65,3,6.85527660109513
"1987-03-07",1987,7,66,3,12.0451429132242
"1987-03-08",1987,8,67,3,10.394271242737
"1987-03-09",1987,9,68,3,14.530978693219
"1987-03-10",1987,10,69,3,11.2241728967984
"1987-03-11",1987,11,70,3,2.81829948632853
"1987-03-12",1987,12,71,3,7.67592330548654
"1987-03-13",1987,13,72,3,11.2237341667616
"1987-03-14",1987,14,73,3,6.10063131079154
"1987-03-15",1987,15,74,3,5.67508798317342
"1987-03-16",1987,16,75,3,7.52167632235904
"1987-03-17",1987,17,76,3,-0.0939589630307562
"1987-03-18",1987,18,77,3,18.4627398630819
"1987-03-19",1987,19,78,3,2.67678654580396
"1987-03-20",1987,20,79,3,9.47529627910468
"1987-03-21",1987,21,80,3,17.8277900131509
"1987-03-22",1987,22,81,3,-2.5380022778606
"1987-03-23",1987,23,82,3,12.3848771134224
"1987-03-24",1987,24,83,3,10.9574308289977
"1987-03-25",1987,25,84,3,10.4369692649612
"1987-03-26",1987,26,85,3,7.01915252122587
"1987-03-27",1987,27,86,3,18.2615986140295
"1987-03-28",1987,28,87,3,1.96842428016004
"1987-03-29",1987,29,88,3,21.0727677240662
"1987-03-30",1987,30,89,3,20.7585230789367
"1987-03-31",1987,31,90,3,14.0737771822253
"1987-04-01",1987,1,91,4,13.1955091037941
"1987-04-02",1987,2,92,4,10.480264099705
"1987-04-03",1987,3,93,4,13.5200652166736
"1987-04-04",1987,4,94,4,10.9460188637985
"1987-04-05",1987,5,95,4,9.54750977060313
"1987-04-06",1987,6,96,4,19.0225329384543
"1987-04-07",1987,7,97,4,11.4369768503404
"1987-04-08",1987,8,98,4,16.4262118156851
"1987-04-09",1987,9,99,4,8.22210519750344
"1987-04-10",1987,10,100,4,16.2053642009846
"1987-04-11",1987,11,101,4,5.3617839271971
"1987-04-12",1987,12,102,4,12.6766584664632
"1987-04-13",1987,13,103,4,7.16183328592493
"1987-04-14",1987,14,104,4,15.9464783817022
"1987-04-15",1987,15,105,4,11.9829959053107
"1987-04-16",1987,16,106,4,15.2536664079015
"1987-04-17",1987,17,107,4,-0.82615037469032
"1987-04-18",1987,18,108,4,-0.584460761709773
"1987-04-19",1987,19,109,4,8.86922924366815
"1987-04-20",1987,20,110,4,24.7570670423133
"1987-04-21",1987,21,111,4,12.1801483436968
"1987-04-22",1987,22,112,4,5.18457092030893
"1987-04-23",1987,23,113,4,17.0626148161183
"1987-04-24",1987,24,114,4,20.9484794699933
"1987-04-25",1987,25,115,4,16.2309443785111
"1987-04-26",1987,26,116,4,5.6529763175086
"1987-04-27",1987,27,117,4,16.5868703865213
"1987-04-28",1987,28,118,4,1.41659604427246
"1987-04-29",1987,29,119,4,16.259909787637
"1987-04-30",1987,30,120,4,11.1546613068952
"1987-05-01",1987,1,121,5,13.104320082047
"1987-05-02",1987,2,122,5,6.17612473880947
"1987-05-03",1987,3,123,5,8.16464533127894
"1987-05-04",1987,4,124,5,4.04981822086434
"1987-05-05",1987,5,125,5,9.89967010076603
"1987-05-06",1987,6,126,5,-3.41404591716782
"1987-05-07",1987,7,127,5,14.7264917680159
"1987-05-08",1987,8,128,5,4.49049731072493
"1987-05-09",1987,9,129,5,15.0987485582606
"1987-05-10",1987,10,130,5,17.8643100394062
"1987-05-11",1987,11,131,5,18.1513056383801
"1987-05-12",1987,12,132,5,16.1808864120262
"1987-05-13",1987,13,133,5,21.025025364513
"1987-05-14",1987,14,134,5,16.2909887301577
"1987-05-15",1987,15,135,5,13.3512030663392
"1987-05-16",1987,16,136,5,11.833405510068
"1987-05-17",1987,17,137,5,5.45821134126254
"1987-05-18",1987,18,138,5,3.91801152081958
"1987-05-19",1987,19,139,5,12.3151594663345
"1987-05-20",1987,20,140,5,13.1324783329249
"1987-05-21",1987,21,141,5,15.0732788062774
"1987-05-22",1987,22,142,5,7.55594358246923
"1987-05-23",1987,23,143,5,13.5718751634529
"1987-05-24",1987,24,144,5,17.0837159214382
"1987-05-25",1987,25,145,5,7.52722650636469
"1987-05-26",1987,26,146,5,3.64381417486218
"1987-05-27",1987,27,147,5,11.705257312537
"1987-05-28",1987,28,148,5,3.70900919184171
"1987-05-29",1987,29,149,5,9.424843041492
"1987-05-30",1987,30,150,5,9.03100963637501
"1987-05-31",1987,31,151,5,7.13649618791545
"1987-06-01",1987,1,152,6,12.7264980144493
"1987-06-02",1987,2,153,6,21.0511181593409
"1987-06-03",1987,3,154,6,3.55783032923901
"1987-06-04",1987,4,155,6,12.1059865718787
"1987-06-05",1987,5,156,6,11.4868782136469
"1987-06-06",1987,6,157,6,10.1388709502423
"1987-06-07",1987,7,158,6,13.3370516749574
"1987-06-08",1987,8,159,6,6.97913615522902
"1987-06-09",1987,9,160,6,1.28165517330012
"1987-06-10",1987,10,161,6,4.72323045108741
"1987-06-11",1987,11,162,6,8.56006515588194
"1987-06-12",1987,12,163,6,-2.67363003700937
"1987-06-13",1987,13,164,6,14.3417247133938
"1987-06-14",1987,14,165,6,3.96778548900203
"1987-06-15",1987,15,166,6,1.05810532441504
"1987-06-16",1987,16,167,6,22.466272461066
"1987-06-17",1987,17,168,6,10.4736165956346
"1987-06-18",1987,18,169,6,14.7018833990913
"1987-06-19",1987,19,170,6,0.879402677771081
"1987-06-20",1987,20,171,6,16.1957485943152
"1987-06-21",1987,21,172,6,16.3554523338984
"1987-06-22",1987,22,173,6,11.4668960785742
"1987-06-23",1987,23,174,6,7.19204296968224
"1987-06-24",1987,24,175,6,6.52157241155941
"1987-06-25",1987,25,176,6,5.70496517959726
"1987-06-26",1987,26,177,6,11.2331482588305
"1987-06-27",1987,27,178,6,7.12780569801055
"1987-06-28",1987,28,179,6,11.0426187128867
"1987-06-29",1987,29,180,6,11.3713140596325
"1987-06-30",1987,30,181,6,12.4525804159223
"1987-07-01",1987,1,182,7,13.1962802882504
"1987-07-02",1987,2,183,7,7.04892875030341
"1987-07-03",1987,3,184,7,6.09785238578278
"1987-07-04",1987,4,185,7,3.20774219085598
"1987-07-05",1987,5,186,7,16.1756581224227
"1987-07-06",1987,6,187,7,12.4266157956681
"1987-07-07",1987,7,188,7,10.1780229860415
"1987-07-08",1987,8,189,7,1.75266313100652
"1987-07-09",1987,9,190,7,10.7135744482587
"1987-07-10",1987,10,191,7,5.07687550662894
"1987-07-11",1987,11,192,7,10.7672737139448
"1987-07-12",1987,12,193,7,14.242588520131
"1987-07-13",1987,13,194,7,13.2134674681296
"1987-07-14",1987,14,195,7,3.13406100111639
"1987-07-15",1987,15,196,7,4.42865116615731
"1987-07-16",1987,16,197,7,12.6271022400978
"1987-07-17",1987,17,198,7,9.89800137577847
"1987-07-18",1987,18,199,7,12.3136132694063
"1987-07-19",1987,19,200,7,10.2495824073066
"1987-07-20",1987,20,201,7,1.49651305104095
"1987-07-21",1987,21,202,7,5.26747810557569
"1987-07-22",1987,22,203,7,14.0571439614727
"1987-07-23",1987,23,204,7,12.5146736190458
"1987-07-24",1987,24,205,7,16.2912244032456
"1987-07-25",1987,25,206,7,-4.61139787265652
"1987-07-26",1987,26,207,7,9.18434845121357
"1987-07-27",1987,27,208,7,8.6819204184754
"1987-07-28",1987,28,209,7,4.28528845849418
"1987-07-29",1987,29,210,7,6.94186144857078
"1987-07-30",1987,30,211,7,5.59227409929475
"1987-07-31",1987,31,212,7,16.5752067789189
"1987-08-01",1987,1,213,8,1.37004675954986
"1987-08-02",1987,2,214,8,3.88222286791124
"1987-08-03",1987,3,215,8,6.39683545633225
"1987-08-04",1987,4,216,8,3.91543497534327
"1987-08-05",1987,5,217,8,8.73931629816053
"1987-08-06",1987,6,218,8,2.35950717669832
"1987-08-07",1987,7,219,8,2.78175380913587
"1987-08-08",1987,8,220,8,11.3285686840617
"1987-08-09",1987,9,221,8,19.3548927955408
"1987-08-10",1987,10,222,8,1.45519653575579
"1987-08-11",1987,11,223,8,11.8722154086366
"1987-08-12",1987,12,224,8,22.583128832763
"1987-08-13",1987,13,225,8,7.63732149781741
"1987-08-14",1987,14,226,8,15.5490648103279
"1987-08-15",1987,15,227,8,1.49094351011562
"1987-08-16",1987,16,228,8,9.69514478047527
"1987-08-17",1987,17,229,8,11.4496676857005
"1987-08-18",1987,18,230,8,2.02699998210949
"1987-08-19",1987,19,231,8,2.42592244540297
"1987-08-20",1987,20,232,8,5.83373070230626
"1987-08-21",1987,21,233,8,17.3820546997393
"1987-08-22",1987,22,234,8,17.8869047114027
"1987-08-23",1987,23,235,8,9.63728427139251
"1987-08-24",1987,24,236,8,16.1164828010455
"1987-08-25",1987,25,237,8,3.33592620367961
"1987-08-26",1987,26,238,8,7.83256043002157
"1987-08-27",1987,27,239,8,15.6675398357757
"1987-08-28",1987,28,240,8,3.7475041024798
"1987-08-29",1987,29,241,8,8.31522347555401
"1987-08-30",1987,30,242,8,3.74535995110209
"1987-08-31",1987,31,243,8,11.2933439173449
"1987-09-01",1987,1,244,9,3.91711140351995
"1987-09-02",1987,2,245,9,7.92732330635997
"1987-09-03",1987,3,246,9,5.46317962784123
"1987-09-04",1987,4,247,9,2.2574500033917
"1987-09-05",1987,5,248,9,7.3925848137812
"1987-09-06",1987,6,249,9,13.9701422617189
"1987-09-07",1987,7,250,9,-2.11005962414838
"1987-09-08",1987,8,251,9,6.02289235306855
"1987-09-09",1987,9,252,9,14.4465840646184
"1987-09-10",1987,10,253,9,18.0519237847942
"1987-09-11",1987,11,254,9,16.1602032222817
"1987-09-12",1987,12,255,9,14.200545424421
"1987-09-13",1987,13,256,9,4.32938926448994
"1987-09-14",1987,14,257,9,1.06197682915465
"1987-09-15",1987,15,258,9,4.3947229383534
"1987-09-16",1987,16,259,9,10.4691705437271
"1987-09-17",1987,17,260,9,4.84147821886351
"1987-09-18",1987,18,261,9,6.46547818534715
"1987-09-19",1987,19,262,9,8.79070518281991
"1987-09-20",1987,20,263,9,4.82206811722147
"1987-09-21",1987,21,264,9,4.88689375859174
"1987-09-22",1987,22,265,9,8.77914223707022
"1987-09-23",1987,23,266,9,10.572679964378
"1987-09-24",1987,24,267,9,12.0630421205536
"1987-09-25",1987,25,268,9,11.483444130921
"1987-09-26",1987,26,269,9,13.2750021121809
"1987-09-27",1987,27,270,9,15.5677920898988
"1987-09-28",1987,28,271,9,3.39201745550096
"1987-09-29",1987,29,272,9,2.97073219931489
"1987-09-30",1987,30,273,9,2.88294738550137
"1987-10-01",1987,1,274,10,8.0321842467005
"1987-10-02",1987,2,275,10,9.65869478664329
"1987-10-03",1987,3,276,10,12.5756242157831
"1987-10-04",1987,4,277,10,14.712278175965
"1987-10-05",1987,5,278,10,7.45828390035231
"1987-10-06",1987,6,279,10,6.45909015675834
"1987-10-07",1987,7,280,10,18.4875555262337
"1987-10-08",1987,8,281,10,13.2086191073695
"1987-10-09",1987,9,282,10,7.78768759724751
"1987-10-10",1987,10,283,10,5.97374035329784
"1987-10-11",1987,11,284,10,-1.04569911363197
"1987-10-12",1987,12,285,10,13.6208503410301
"1987-10-13",1987,13,286,10,4.09432466919983
"1987-10-14",1987,14,287,10,10.7979277794368
"1987-10-15",1987,15,288,10,10.8735828347938
"1987-10-16",1987,16,289,10,4.98154835404237
"1987-10-17",1987,17,290,10,12.6545187615693
"1987-10-18",1987,18,291,10,13.9781514123261
"1987-10-19",1987,19,292,10,7.56404232229741
"1987-10-20",1987,20,293,10,10.0855199136654
"1987-10-21",1987,21,294,10,5.69367174137874
"1987-10-22",1987,22,295,10,1.68534414317718
"1987-10-23",1987,23,296,10,11.2566036756722
"1987-10-24",1987,24,297,10,10.6644038637881
"1987-10-25",1987,25,298,10,7.29716841390681
"1987-10-26",1987,26,299,10,21.3494086324483
"1987-10-27",1987,27,300,10,0.096292824697132
"1987-10-28",1987,28,301,10,8.64937388196473
"1987-10-29",1987,29,302,10,14.0499391170194
"1987-10-30",1987,30,303,10,8.55802579139896
"1987-10-31",1987,31,304,10,7.84210827274773
"1987-11-01",1987,1,305,11,13.8779442535311
"1987-11-02",1987,2,306,11,7.10800811928205
"1987-11-03",1987,3,307,11,15.1125418094164
"1987-11-04",1987,4,308,11,17.223907333734
"1987-11-05",1987,5,309,11,13.0210650874274
"1987-11-06",1987,6,310,11,10.9186562410497
"1987-11-07",1987,7,311,11,6.38259537743112
"1987-11-08",1987,8,312,11,18.6138762691779
"1987-11-09",1987,9,313,11,10.455206666537
"1987-11-10",1987,10,314,11,14.7665301285573
"1987-11-11",1987,11,315,11,16.4374783325292
"1987-11-12",1987,12,316,11,11.8904765959214
"1987-11-13",1987,13,317,11,15.2956418266318
"1987-11-14",1987,14,318,11,-0.758102216972189
"1987-11-15",1987,15,319,11,14.3457847122536
"1987-11-16",1987,16,320,11,8.46029675060757
"1987-11-17",1987,17,321,11,11.5764364952647
"1987-11-18",1987,18,322,11,15.5658037608788
"1987-11-19",1987,19,323,11,8.84931780973979
"1987-11-20",1987,20,324,11,8.60516078859284
"1987-11-21",1987,21,325,11,13.2501878554102
"1987-11-22",1987,22,326,11,18.5724451172004
"1987-11-23",1987,23,327,11,8.49587857294095
"1987-11-24",1987,24,328,11,3.03622288892964
"1987-11-25",1987,25,329,11,6.48009267385116
"1987-11-26",1987,26,330,11,2.15530704530286
"1987-11-27",1987,27,331,11,19.0678279910743
"1987-11-28",1987,28,332,11,12.2725257587702
"1987-11-29",1987,29,333,11,15.5769800668993
"1987-11-30",1987,30,334,11,9.46916917084086
"1987-12-01",1987,1,335,12,12.6006205445249
"1987-12-02",1987,2,336,12,12.3968420713423
"1987-12-03",1987,3,337,12,6.68735319178787
"1987-12-04",1987,4,338,12,7.74523494498264
"1987-12-05",1987,5,339,12,4.82904081271322
"1987-12-06",1987,6,340,12,11.7621651610407
"1987-12-07",1987,7,341,12,16.1325081065184
"1987-12-08",1987,8,342,12,14.2462571664112
"1987-12-09",1987,9,343,12,9.92074109099879
"1987-12-10",1987,10,344,12,14.0078107715036
"1987-12-11",1987,11,345,12,12.3602347907902
"1987-12-12",1987,12,346,12,3.24271362238606
"1987-12-13",1987,13,347,12,14.9422100410353
"1987-12-14",1987,14,348,12,2.73456786334823
"1987-12-15",1987,15,349,12,8.72673907587167
"1987-12-16",1987,16,350,12,15.3551605784755
"1987-12-17",1987,17,351,12,0.840757428905427
"1987-12-18",1987,18,352,12,11.2817999766003
"1987-12-19",1987,19,353,12,6.06529894682904
"1987-12-20",1987,20,354,12,14.9846025061514
"1987-12-21",1987,21,355,12,-2.98426616770879
"1987-12-22",1987,22,356,12,16.6715476652113
"1987-12-23",1987,23,357,12,20.5778079937646
"1987-12-24",1987,24,358,12,10.1893591113966
"1987-12-25",1987,25,359,12,8.83375638547384
"1987-12-26",1987,26,360,12,12.735232070463
"1987-12-27",1987,27,361,12,3.95022969844348
"1987-12-28",1987,28,362,12,9.00975769234526
"1987-12-29",1987,29,363,12,3.36333613499114
"1987-12-30",1987,30,364,12,3.31992710405404
"1987-12-31",1987,31,365,12,6.43865312141225
"1988-01-01",1988,1,1,1,3.48580093837879
"1988-01-02",1988,2,2,1,7.96485970644111
"1988-01-03",1988,3,3,1,20.6265191284596
"1988-01-04",1988,4,4,1,-2.18836131833407
"1988-01-05",1988,5,5,1,5.41704826315503
"1988-01-06",1988,6,6,1,3.66301281079461
"1988-01-07",1988,7,7,1,22.7449067828289
"1988-01-08",1988,8,8,1,0.977825268320128
"1988-01-09",1988,9,9,1,9.56990468576854
"1988-01-10",1988,10,10,1,17.7993934125312
"1988-01-11",1988,11,11,1,6.6074369954468
"1988-01-12",1988,12,12,1,-1.35065079247706
"1988-01-13",1988,13,13,1,11.4956319661908
"1988-01-14",1988,14,14,1,15.3484837063077
"1988-01-15",1988,15,15,1,20.1122900627235
"1988-01-16",1988,16,16,1,4.55861375446452
"1988-01-17",1988,17,17,1,8.43194130557114
"1988-01-18",1988,18,18,1,19.4537454275709
"1988-01-19",1988,19,19,1,20.5304615853295
"1988-01-20",1988,20,20,1,16.6747404989989
"1988-01-21",1988,21,21,1,15.6896810747048
"1988-01-22",1988,22,22,1,6.11150134736824
"1988-01-23",1988,23,23,1,-1.07749814306216
"1988-01-24",1988,24,24,1,10.2808229444829
"1988-01-25",1988,25,25,1,3.69350881838533
"1988-01-26",1988,26,26,1,3.85365053363372
"1988-01-27",1988,27,27,1,0.936659663558467
"1988-01-28",1988,28,28,1,10.6842063744861
"1988-01-29",1988,29,29,1,14.5066039697954
"1988-01-30",1988,30,30,1,11.359441118271
"1988-01-31",1988,31,31,1,9.68775723892158
"1988-02-01",1988,1,32,2,7.40006753337611
"1988-02-02",1988,2,33,2,12.6127019362456
"1988-02-03",1988,3,34,2,13.762862017897
"1988-02-04",1988,4,35,2,16.8701159948689
"1988-02-05",1988,5,36,2,13.4304566568707
"1988-02-06",1988,6,37,2,12.4958176168351
"1988-02-07",1988,7,38,2,12.6951488532976
"1988-02-08",1988,8,39,2,-0.69269928510572
"1988-02-09",1988,9,40,2,15.5788030007006
"1988-02-10",1988,10,41,2,8.09380955284601
"1988-02-11",1988,11,42,2,20.2599223212423
"1988-02-12",1988,12,43,2,8.81715163994386
"1988-02-13",1988,13,44,2,5.98887567191575
"1988-02-14",1988,14,45,2,16.5105435554427
"1988-02-15",1988,15,46,2,10.2198426442628
"1988-02-16",1988,16,47,2,9.16407795779866
"1988-02-17",1988,17,48,2,9.23894673971821
"1988-02-18",1988,18,49,2,7.01257933679544
"1988-02-19",1988,19,50,2,9.73568020275653
"1988-02-20",1988,20,51,2,11.0586402980722
"1988-02-21",1988,21,52,2,8.55102267856401
"1988-02-22",1988,22,53,2,6.9390473695544
"1988-02-23",1988,23,54,2,14.0435142817773
"1988-02-24",1988,24,55,2,11.4952536113525
"1988-02-25",1988,25,56,2,5.19799172789748
"1988-02-26",1988,26,57,2,2.26697554904047
"1988-02-27",1988,27,58,2,18.3654925070896
"1988-02-28",1988,28,59,2,9.61258091274111
"1988-02-29",1988,29,60,2,11.1021551199143
"1988-03-01",1988,1,61,3,13.0171319799781
"1988-03-02",1988,2,62,3,3.10588890254259
"1988-03-03",1988,3,63,3,8.79985953543927
"1988-03-04",1988,4,64,3,18.9920954233607
"1988-03-05",1988,5,65,3,1.73677058917439
"1988-03-06",1988,6,66,3,11.7247453747268
"1988-03-07",1988,7,67,3,6.43415225824739
"1988-03-08",1988,8,68,3,3.7835799087137
"1988-03-09",1988,9,69,3,7.80756015124864
"1988-03-10",1988,10,70,3,17.3830157976826
"1988-03-11",1988,11,71,3,13.8654967650409
"1988-03-12",1988,12,72,3,13.0059783590068
"1988-03-13",1988,13,73,3,7.73397971402512
"1988-03-14",1988,14,74,3,1.63915194623017
"1988-03-15",1988,15,75,3,13.4130389305385
"1988-03-16",1988,16,76,3,0.487870427977102
"1988-03-17",1988,17,77,3,11.7283560484234
"1988-03-18",1988,18,78,3,22.4330821245733
"1988-03-19",1988,19,79,3,9.35661252404183
"1988-03-20",1988,20,80,3,19.3316832627564
"1988-03-21",1988,21,81,3,7.81071846434992
"1988-03-22",1988,22,82,3,1.54967666553856
"1988-03-23",1988,23,83,3,10.6244318377599
"1988-03-24",1988,24,84,3,10.0035821037204
"1988-03-25",1988,25,85,3,10.4498630301857
"1988-03-26",1988,26,86,3,4.32981266082912
"1988-03-27",1988,27,87,3,7.66377456245753
"1988-03-28",1988,28,88,3,9.86356655936558
"1988-03-29",1988,29,89,3,-3.93559623381546
"1988-03-30",1988,30,90,3,12.3510160623671
"1988-03-31",1988,31,91,3,15.570797567868
"1988-04-01",1988,1,92,4,6.98182453908409
"1988-04-02",1988,2,93,4,8.46575099854429
"1988-04-03",1988,3,94,4,7.68293958265506
"1988-04-04",1988,4,95,4,4.65833455889073
"1988-04-05",1988,5,96,4,7.654228381169
"1988-04-06",1988,6,97,4,12.0237426876498
"1988-04-07",1988,7,98,4,17.171488293699
"1988-04-08",1988,8,99,4,13.9090980980455
"1988-04-09",1988,9,100,4,6.14720725607365
"1988-04-10",1988,10,101,4,23.8244386942203
"1988-04-11",1988,11,102,4,7.57879043027902
"1988-04-12",1988,12,103,4,7.29204816096817
"1988-04-13",1988,13,104,4,10.654499857383
"1988-04-14",1988,14,105,4,10.4193549596771
"1988-04-15",1988,15,106,4,7.78832292810563
"1988-04-16",1988,16,107,4,6.1531193246417
"1988-04-17",1988,17,108,4,14.8626531914018
"1988-04-18",1988,18,109,4,20.7777400298178
"1988-04-19",1988,19,110,4,7.12593062240317
"1988-04-20",1988,20,111,4,5.87141715304961
"1988-04-21",1988,21,112,4,10.973570746264
"1988-04-22",1988,22,113,4,11.8786364754795
"1988-04-23",1988,23,114,4,6.01272074638415
"1988-04-24",1988,24,115,4,10.8624427223918
"1988-04-25",1988,25,116,4,14.2032675794197
"1988-04-26",1988,26,117,4,9.6685633220434
"1988-04-27",1988,27,118,4,8.23712749310751
"1988-04-28",1988,28,119,4,11.3419747326208
"1988-04-29",1988,29,120,4,8.91696567385411
"1988-04-30",1988,30,121,4,21.6698609284912
"1988-05-01",1988,1,122,5,10.5392546791933
"1988-05-02",1988,2,123,5,10.8764798244954
"1988-05-03",1988,3,124,5,16.035707764266
"1988-05-04",1988,4,125,5,4.02956147686537
"1988-05-05",1988,5,126,5,5.42924550953077
"1988-05-06",1988,6,127,5,6.2957436894603
"1988-05-07",1988,7,128,5,8.16681437624169
"1988-05-08",1988,8,129,5,3.88339406277969
"1988-05-09",1988,9,130,5,15.1031021363107
"1988-05-10",1988,10,131,5,11.7660693119944
"1988-05-11",1988,11,132,5,5.52117991098342
"1988-05-12",1988,12,133,5,5.09581876957686
"1988-05-13",1988,13,134,5,6.96135201792719
"1988-05-14",1988,14,135,5,16.482441514963
"1988-05-15",1988,15,136,5,14.6054733038439
"1988-05-16",1988,16,137,5,6.04196202654974
"1988-05-17",1988,17,138,5,8.01404699640183
"1988-05-18",1988,18,139,5,9.33293268085115
"1988-05-19",1988,19,140,5,8.59930507398499
"1988-05-20",1988,20,141,5,11.0237277733949
"1988-05-21",1988,21,142,5,2.13856838753002
"1988-05-22",1988,22,143,5,1.4579860981562
"1988-05-23",1988,23,144,5,13.9131018159128
"1988-05-24",1988,24,145,5,6.96118030847789
"1988-05-25",1988,25,146,5,12.6505679925298
"1988-05-26",1988,26,147,5,11.6888287030109
"1988-05-27",1988,27,148,5,3.19933278272114
"1988-05-28",1988,28,149,5,5.3512169926278
"1988-05-29",1988,29,150,5,0.340863209865857
"1988-05-30",1988,30,151,5,14.6649010268436
"1988-05-31",1988,31,152,5,12.8730191041695
"1988-06-01",1988,1,153,6,23.3141532473093
"1988-06-02",1988,2,154,6,15.3857321698596
"1988-06-03",1988,3,155,6,10.2537487936809
"1988-06-04",1988,4,156,6,10.9908840409554
"1988-06-05",1988,5,157,6,7.61327340004866
"1988-06-06",1988,6,158,6,18.2457844950089
"1988-06-07",1988,7,159,6,11.6261851952133
"1988-06-08",1988,8,160,6,16.9723173839794
"1988-06-09",1988,9,161,6,10.9984776073824
"1988-06-10",1988,10,162,6,18.1344222141413
"1988-06-11",1988,11,163,6,1.79362168371354
"1988-06-12",1988,12,164,6,8.83258064742413
"1988-06-13",1988,13,165,6,15.1633937094511
"1988-06-14",1988,14,166,6,7.87200353367638
"1988-06-15",1988,15,167,6,2.28693675086424
"1988-06-16",1988,16,168,6,10.3375844900441
"1988-06-17",1988,17,169,6,3.24466701724625
"1988-06-18",1988,18,170,6,11.2162961949731
"1988-06-19",1988,19,171,6,2.2119684743408
"1988-06-20",1988,20,172,6,1.14557003073345
"1988-06-21",1988,21,173,6,4.07318587764219
"1988-06-22",1988,22,174,6,-10.8374333133003
"1988-06-23",1988,23,175,6,14.4157203379645
"1988-06-24",1988,24,176,6,2.68724500076983
"1988-06-25",1988,25,177,6,9.22545609273052
